gene_name,logFC,logCPM,PValue,FDR,Condition
ENSG00000139668,0.110674704183275,6.43473064936626,0.411259889374157,1,CMS PostHem Vs. CMS PreHem
ENSG00000116209,-0.1115706871507,6.44877997608056,0.413648021680336,1,CMS PostHem Vs. CMS PreHem
ENSG00000060138,-0.324859993096828,9.01970894342831,0.413810839309498,1,CMS PostHem Vs. CMS PreHem
ENSG00000182179,0.153893956338228,6.29423166869453,0.414224341072248,1,CMS PostHem Vs. CMS PreHem
ENSG00000080503,0.116692746533055,7.60314700762983,0.414582144173922,1,CMS PostHem Vs. CMS PreHem
ENSG00000112343,0.111658448569665,6.6656737631571,0.416680611050135,1,CMS PostHem Vs. CMS PreHem
ENSG00000135821,-0.223707141638535,9.55651096057533,0.416796282751841,1,CMS PostHem Vs. CMS PreHem
ENSG00000186407,0.198335017419816,5.97547434028281,0.418779111315907,1,CMS PostHem Vs. CMS PreHem
ENSG00000240065,0.153421385368276,6.33941702807179,0.418871271615313,1,CMS PostHem Vs. CMS PreHem
ENSG00000197102,0.166325536656608,8.15625384638741,0.419665967836664,1,CMS PostHem Vs. CMS PreHem
ENSG00000010244,0.107977922534092,7.85847463273569,0.419790327413668,1,CMS PostHem Vs. CMS PreHem
ENSG00000169045,0.15439236095274,8.02364739598096,0.419939570393829,1,CMS PostHem Vs. CMS PreHem
ENSG00000163565,0.179629935240341,7.32038082959459,0.420156632702736,1,CMS PostHem Vs. CMS PreHem
ENSG00000092871,-0.121003398389251,6.5323640545984,0.421711680857277,1,CMS PostHem Vs. CMS PreHem
ENSG00000132465,-0.617200936215668,6.46018244960438,0.422039214799994,1,CMS PostHem Vs. CMS PreHem
ENSG00000151726,-0.338494785088701,9.06256823105777,0.422252569116623,1,CMS PostHem Vs. CMS PreHem
ENSG00000204482,-0.136831174881616,6.46410064250655,0.422253384538259,1,CMS PostHem Vs. CMS PreHem
ENSG00000147133,0.133234307341208,6.25273296324069,0.422496344944237,1,CMS PostHem Vs. CMS PreHem
ENSG00000187116,-0.243889298935262,6.10167108235558,0.423404532548448,1,CMS PostHem Vs. CMS PreHem
ENSG00000163660,0.110362270961148,7.39648347799693,0.424069635714138,1,CMS PostHem Vs. CMS PreHem
ENSG00000115677,-0.126537684553731,7.31627189553259,0.424291011126988,1,CMS PostHem Vs. CMS PreHem
ENSG00000123104,0.112466831350539,7.0845897541789,0.425006538974236,1,CMS PostHem Vs. CMS PreHem
ENSG00000008083,0.118080640858469,6.40270827278682,0.425299597198899,1,CMS PostHem Vs. CMS PreHem
ENSG00000124172,-0.194524873790174,6.92374865603833,0.426956802050383,1,CMS PostHem Vs. CMS PreHem
ENSG00000177200,0.129664963880479,6.51818114702523,0.428395218549462,1,CMS PostHem Vs. CMS PreHem
ENSG00000170989,0.22299241553432,6.99083588360089,0.428542858717317,1,CMS PostHem Vs. CMS PreHem
ENSG00000141480,-0.120461245652906,7.40030461824626,0.428742502129979,1,CMS PostHem Vs. CMS PreHem
ENSG00000113742,-0.166384035737314,6.86841611911525,0.429175732533225,1,CMS PostHem Vs. CMS PreHem
ENSG00000133872,-0.139159517658018,7.8151725452473,0.429205502421692,1,CMS PostHem Vs. CMS PreHem
ENSG00000181631,-0.194102004190712,6.86811454934105,0.429438036513411,1,CMS PostHem Vs. CMS PreHem
ENSG00000116560,0.118973377056594,7.37757498791841,0.430017151846259,1,CMS PostHem Vs. CMS PreHem
ENSG00000175073,0.0869340939585099,7.36356686406063,0.430609341474741,1,CMS PostHem Vs. CMS PreHem
ENSG00000196352,-0.198973735047212,6.87831155228874,0.432515529045102,1,CMS PostHem Vs. CMS PreHem
ENSG00000112701,0.0865224197828132,6.82304718938304,0.432775589330015,1,CMS PostHem Vs. CMS PreHem
ENSG00000091039,-0.144909324827656,8.18591016545083,0.433043598965128,1,CMS PostHem Vs. CMS PreHem
ENSG00000140264,-0.199544768388264,8.09120138317897,0.433695825536,1,CMS PostHem Vs. CMS PreHem
ENSG00000158869,-0.227984931322482,5.95856069548881,0.434273558901497,1,CMS PostHem Vs. CMS PreHem
ENSG00000277947,-1.07324160459685,5.38838848264136,0.434499193166102,1,CMS PostHem Vs. CMS PreHem
ENSG00000211895,-0.506515079671383,6.62152170942923,0.435463237651698,1,CMS PostHem Vs. CMS PreHem
ENSG00000115760,0.136926659845972,8.49901682791166,0.43650197734375,1,CMS PostHem Vs. CMS PreHem
ENSG00000185658,0.117861842810906,7.28755046515792,0.436763431375339,1,CMS PostHem Vs. CMS PreHem
ENSG00000257335,-0.313931983759552,8.34348771428059,0.437584681364474,1,CMS PostHem Vs. CMS PreHem
ENSG00000162402,0.131706561887789,7.37120965460456,0.43820331298308,1,CMS PostHem Vs. CMS PreHem
ENSG00000119922,0.383379267435762,7.88174629944292,0.438352126750042,1,CMS PostHem Vs. CMS PreHem
ENSG00000204267,0.147763826778476,6.3925844045306,0.438661765770111,1,CMS PostHem Vs. CMS PreHem
ENSG00000178927,-0.114000506700951,7.23803325903431,0.439420399231782,1,CMS PostHem Vs. CMS PreHem
ENSG00000095564,0.120773104819672,6.61683657640896,0.439615282095418,1,CMS PostHem Vs. CMS PreHem
ENSG00000144136,0.135105042202458,6.40111289814942,0.439666643160697,1,CMS PostHem Vs. CMS PreHem
ENSG00000275066,0.119646939867539,6.63960342168363,0.439727411844838,1,CMS PostHem Vs. CMS PreHem
ENSG00000145675,0.152612795129222,7.00114814825032,0.440207285905307,1,CMS PostHem Vs. CMS PreHem
ENSG00000034677,0.11472015183671,6.5531994008518,0.440261784137661,1,CMS PostHem Vs. CMS PreHem
ENSG00000182162,0.141589907763827,6.48772996738942,0.440464639565094,1,CMS PostHem Vs. CMS PreHem
ENSG00000176788,-0.294775702560221,6.27957553505983,0.440752124075433,1,CMS PostHem Vs. CMS PreHem
ENSG00000150995,0.128662377217774,6.96809343243231,0.441342850401908,1,CMS PostHem Vs. CMS PreHem
ENSG00000280138,0.163745273048534,6.08182555621914,0.442281143384987,1,CMS PostHem Vs. CMS PreHem
ENSG00000136929,-0.374032391596495,6.90955872606868,0.442529092401672,1,CMS PostHem Vs. CMS PreHem
ENSG00000177311,0.226521495175108,6.74188503326455,0.442803362115377,1,CMS PostHem Vs. CMS PreHem
ENSG00000107262,-0.228032950647061,7.6203018004296,0.442991418956905,1,CMS PostHem Vs. CMS PreHem
ENSG00000198736,-0.19598901229538,6.52206053724132,0.445277827235388,1,CMS PostHem Vs. CMS PreHem
ENSG00000113269,-0.149776813300687,6.88119097386844,0.445643657618831,1,CMS PostHem Vs. CMS PreHem
ENSG00000279912,0.161103928187156,6.28431008363276,0.445798498447804,1,CMS PostHem Vs. CMS PreHem
ENSG00000172869,0.132409603999775,6.28987998173499,0.44595792552458,1,CMS PostHem Vs. CMS PreHem
ENSG00000107290,0.114279928542424,8.81396625158766,0.446251373212061,1,CMS PostHem Vs. CMS PreHem
ENSG00000174130,-0.176818090463362,6.74743740776241,0.446344615679086,1,CMS PostHem Vs. CMS PreHem
ENSG00000083223,0.109521405188815,7.69628544349371,0.446961293743484,1,CMS PostHem Vs. CMS PreHem
ENSG00000022277,-0.138113515079187,6.34637025428056,0.446967171800954,1,CMS PostHem Vs. CMS PreHem
ENSG00000184863,0.0931791490430931,7.17114167964507,0.447257177134161,1,CMS PostHem Vs. CMS PreHem
ENSG00000172965,0.15663857352058,6.48025271568375,0.448273880490069,1,CMS PostHem Vs. CMS PreHem
ENSG00000198743,0.143689377903599,6.6530203214953,0.448690590963447,1,CMS PostHem Vs. CMS PreHem
ENSG00000233369,-0.146172224292013,6.8893215780358,0.448970833481336,1,CMS PostHem Vs. CMS PreHem
ENSG00000188641,0.0981385989060323,7.47265326490106,0.449306980043548,1,CMS PostHem Vs. CMS PreHem
ENSG00000087157,-0.196992167522856,6.27499159444647,0.450860426773289,1,CMS PostHem Vs. CMS PreHem
ENSG00000072364,0.0922054282226689,6.72666831052544,0.450903264125935,1,CMS PostHem Vs. CMS PreHem
ENSG00000183530,0.0915048880842288,6.71857138449675,0.451163865547198,1,CMS PostHem Vs. CMS PreHem
ENSG00000065978,-0.213878142002419,8.59397566227543,0.452336076208338,1,CMS PostHem Vs. CMS PreHem
ENSG00000077044,-0.120002102792953,6.56192837143314,0.452451501007417,1,CMS PostHem Vs. CMS PreHem
ENSG00000170540,-0.135638239557632,6.7921127940542,0.452833658053464,1,CMS PostHem Vs. CMS PreHem
ENSG00000008513,-0.108354672551258,7.17729698849478,0.453149713130416,1,CMS PostHem Vs. CMS PreHem
ENSG00000117616,-0.102576254530692,7.48420687502326,0.45427543586835,1,CMS PostHem Vs. CMS PreHem
ENSG00000173821,0.186720819293679,10.1374215088909,0.454560331549737,1,CMS PostHem Vs. CMS PreHem
ENSG00000158711,0.129878066325505,6.62543500511009,0.455202724056653,1,CMS PostHem Vs. CMS PreHem
ENSG00000112249,0.168121613412192,6.16276993505007,0.45587184206443,1,CMS PostHem Vs. CMS PreHem
ENSG00000184743,0.140627529854328,6.20813178384794,0.456479433041429,1,CMS PostHem Vs. CMS PreHem
ENSG00000126777,0.160126158530502,6.24590810199062,0.457260937864433,1,CMS PostHem Vs. CMS PreHem
ENSG00000075292,0.0903696025479138,7.18999702822802,0.46092021105504,1,CMS PostHem Vs. CMS PreHem
ENSG00000175538,-0.170229908063873,6.19554039871867,0.461032983456413,1,CMS PostHem Vs. CMS PreHem
ENSG00000167548,-0.234990173777611,7.10695904143461,0.461100604988298,1,CMS PostHem Vs. CMS PreHem
ENSG00000065613,0.0886165818211167,6.68482530531734,0.461254671678055,1,CMS PostHem Vs. CMS PreHem
ENSG00000127084,-0.113500585068704,7.52064106252542,0.461552223289267,1,CMS PostHem Vs. CMS PreHem
ENSG00000145287,0.19630913116057,6.01664998176755,0.461750344877939,1,CMS PostHem Vs. CMS PreHem
ENSG00000128585,0.0788061010321985,7.28141319959121,0.461849866863378,1,CMS PostHem Vs. CMS PreHem
ENSG00000238741,0.308624323790266,5.61493961569071,0.462178652086037,1,CMS PostHem Vs. CMS PreHem
ENSG00000180304,-0.139771627985215,6.40671180186262,0.462570015466991,1,CMS PostHem Vs. CMS PreHem
ENSG00000163220,-0.238739845844701,10.3930790269478,0.462988414621574,1,CMS PostHem Vs. CMS PreHem
ENSG00000141279,0.109803146936882,6.5793872655464,0.463438347432052,1,CMS PostHem Vs. CMS PreHem
ENSG00000134321,0.586306313069492,5.90351979886337,0.463730597512468,1,CMS PostHem Vs. CMS PreHem
ENSG00000132549,0.104210667604862,7.85964356948009,0.464173668767307,1,CMS PostHem Vs. CMS PreHem
ENSG00000110934,-0.101414021760663,7.85234340678791,0.46520688394091,1,CMS PostHem Vs. CMS PreHem
ENSG00000262879,0.159271936585451,6.1366291560909,0.465278066563748,1,CMS PostHem Vs. CMS PreHem
ENSG00000163191,-0.161413532294171,6.69020683505751,0.46546913180122,1,CMS PostHem Vs. CMS PreHem
ENSG00000154473,0.167708009413086,6.16967721864173,0.465755867093704,1,CMS PostHem Vs. CMS PreHem
ENSG00000171777,-0.210893162895172,5.93449249879115,0.465839045714045,1,CMS PostHem Vs. CMS PreHem
ENSG00000213626,-0.159226235063071,6.93270595387506,0.467125468739595,1,CMS PostHem Vs. CMS PreHem
ENSG00000117410,-0.167029576898018,6.34849714831166,0.467243393862079,1,CMS PostHem Vs. CMS PreHem
ENSG00000183049,-0.17501726231342,6.13026338853949,0.469051524235659,1,CMS PostHem Vs. CMS PreHem
ENSG00000175215,-0.106530131597791,7.7662809250037,0.469158466055072,1,CMS PostHem Vs. CMS PreHem
ENSG00000137441,0.306753820707621,6.13018903859499,0.469562431346027,1,CMS PostHem Vs. CMS PreHem
ENSG00000197323,0.0810724177591915,6.61079764609169,0.469589039057805,1,CMS PostHem Vs. CMS PreHem
ENSG00000145649,0.308103427453287,5.84049265144429,0.471348744327711,1,CMS PostHem Vs. CMS PreHem
ENSG00000173020,-0.106194402580609,7.93581111572049,0.471616367932775,1,CMS PostHem Vs. CMS PreHem
ENSG00000138496,0.195103326796211,6.78368327074576,0.472027341812138,1,CMS PostHem Vs. CMS PreHem
ENSG00000110665,0.176289095902576,6.33656485510588,0.472285190403984,1,CMS PostHem Vs. CMS PreHem
ENSG00000157600,0.152271108719712,7.13401808586598,0.472668735527854,1,CMS PostHem Vs. CMS PreHem
ENSG00000130429,-0.112201776819693,7.75595297584775,0.472790671906394,1,CMS PostHem Vs. CMS PreHem
ENSG00000145703,0.10515113851685,7.20876429947133,0.473549187742059,1,CMS PostHem Vs. CMS PreHem
ENSG00000100504,-0.212553743016657,7.60951447300501,0.474115939384979,1,CMS PostHem Vs. CMS PreHem
ENSG00000159256,0.110305768369261,6.71682510007596,0.474283654133914,1,CMS PostHem Vs. CMS PreHem
ENSG00000129657,-0.213727224097654,8.45005368505725,0.474768883058824,1,CMS PostHem Vs. CMS PreHem
ENSG00000177885,-0.107550496849981,7.43566916002836,0.475423886783029,1,CMS PostHem Vs. CMS PreHem
ENSG00000121579,0.101386045495743,6.46903541714405,0.475548184876997,1,CMS PostHem Vs. CMS PreHem
ENSG00000127954,-0.222526804404931,8.02900082907272,0.475718427945375,1,CMS PostHem Vs. CMS PreHem
ENSG00000157601,0.428244271676229,6.48410710019718,0.476019383983545,1,CMS PostHem Vs. CMS PreHem
ENSG00000174501,0.166655701587732,6.21121102110795,0.476713532611446,1,CMS PostHem Vs. CMS PreHem
ENSG00000146094,-0.265425884119695,5.78236913386202,0.477150979625626,1,CMS PostHem Vs. CMS PreHem
ENSG00000135899,0.116880076133524,6.80033063395812,0.4777165815488,1,CMS PostHem Vs. CMS PreHem
ENSG00000143815,-0.13121179867101,7.81319904753367,0.477972720837455,1,CMS PostHem Vs. CMS PreHem
ENSG00000018280,-0.219930212867919,7.41890451989939,0.478112419051576,1,CMS PostHem Vs. CMS PreHem
ENSG00000151414,-0.10437867845228,6.51402766484259,0.479078831776451,1,CMS PostHem Vs. CMS PreHem
ENSG00000088179,0.173458502655799,7.33217241749683,0.479155661532913,1,CMS PostHem Vs. CMS PreHem
ENSG00000153283,0.181353134797122,6.06674572519617,0.479540165894828,1,CMS PostHem Vs. CMS PreHem
ENSG00000198918,0.317350853034978,5.82456586033436,0.479837710844555,1,CMS PostHem Vs. CMS PreHem
ENSG00000175387,0.0871456482257781,7.48812974457469,0.480098778627199,1,CMS PostHem Vs. CMS PreHem
ENSG00000142657,-0.145679645901508,7.09648234177297,0.48023156210312,1,CMS PostHem Vs. CMS PreHem
ENSG00000123636,0.122364812743992,7.62391340644529,0.481234345480762,1,CMS PostHem Vs. CMS PreHem
ENSG00000120129,-0.203920325425562,7.06695241722761,0.481808404654039,1,CMS PostHem Vs. CMS PreHem
ENSG00000077097,0.111785532969669,7.04159861330806,0.482193875033996,1,CMS PostHem Vs. CMS PreHem
ENSG00000127914,0.106301129043157,6.99732377890193,0.482414523663011,1,CMS PostHem Vs. CMS PreHem
ENSG00000101236,-0.20471894995394,7.22710576410706,0.48254392599863,1,CMS PostHem Vs. CMS PreHem
ENSG00000187608,0.471379685951948,5.13385469719838,0.482798491702709,1,CMS PostHem Vs. CMS PreHem
ENSG00000176986,0.0995610515049221,6.35610411896432,0.483406651529577,1,CMS PostHem Vs. CMS PreHem
ENSG00000109118,-0.146202172750171,6.02437226416213,0.483449570035896,1,CMS PostHem Vs. CMS PreHem
ENSG00000143878,-0.18881681660916,6.24096457496259,0.483804080407441,1,CMS PostHem Vs. CMS PreHem
ENSG00000206172,-0.303441434227089,16.073198107628,0.483848797649299,1,CMS PostHem Vs. CMS PreHem
ENSG00000185862,-0.115344528819069,6.94696705017803,0.484034029080869,1,CMS PostHem Vs. CMS PreHem
ENSG00000171863,0.274168993916377,6.2477433864972,0.48446697547779,1,CMS PostHem Vs. CMS PreHem
ENSG00000079950,0.0817508887376991,7.51776630907954,0.484482976796502,1,CMS PostHem Vs. CMS PreHem
ENSG00000103148,0.326336586467393,6.26753961243079,0.486158286499072,1,CMS PostHem Vs. CMS PreHem
ENSG00000072736,0.11553107033239,7.25784657042576,0.487182259194175,1,CMS PostHem Vs. CMS PreHem
ENSG00000172322,-0.335742485633203,6.91438930065173,0.487454564516202,1,CMS PostHem Vs. CMS PreHem
ENSG00000065413,0.096781517345903,8.69119933837187,0.487534214968711,1,CMS PostHem Vs. CMS PreHem
ENSG00000183688,-0.173584955977314,6.74339101115514,0.487552713668957,1,CMS PostHem Vs. CMS PreHem
ENSG00000141469,-0.320211490892408,6.20956504379276,0.48835951071173,1,CMS PostHem Vs. CMS PreHem
ENSG00000160588,-0.173969493284907,6.41495613447604,0.488871818630359,1,CMS PostHem Vs. CMS PreHem
ENSG00000135596,-0.150858350863063,6.21353367801191,0.489481445120169,1,CMS PostHem Vs. CMS PreHem
ENSG00000139218,-0.0840657696994519,7.75040979360652,0.489638593077381,1,CMS PostHem Vs. CMS PreHem
ENSG00000139644,-0.122707885287599,8.63130943913593,0.49034088681786,1,CMS PostHem Vs. CMS PreHem
ENSG00000159592,-0.069285081562419,6.88501054270775,0.490503550673858,1,CMS PostHem Vs. CMS PreHem
ENSG00000163947,0.150453264658992,6.57726234299779,0.490664441150096,1,CMS PostHem Vs. CMS PreHem
ENSG00000136732,-0.248051311869164,9.28620989770863,0.49067065907132,1,CMS PostHem Vs. CMS PreHem
ENSG00000182944,0.0772297638384849,7.21685961423192,0.490897687455872,1,CMS PostHem Vs. CMS PreHem
ENSG00000063046,-0.156945012825306,8.59413024699783,0.491041879122346,1,CMS PostHem Vs. CMS PreHem
ENSG00000213079,0.0750380579085369,6.45022872770833,0.491705887100375,1,CMS PostHem Vs. CMS PreHem
ENSG00000100888,0.0806898404643835,6.89603290052174,0.49226254488335,1,CMS PostHem Vs. CMS PreHem
ENSG00000135316,0.121143230878731,6.38378124364491,0.49407905520194,1,CMS PostHem Vs. CMS PreHem
ENSG00000164733,-0.183624697692042,8.38659714872134,0.494664830155529,1,CMS PostHem Vs. CMS PreHem
ENSG00000206344,-0.183656216335095,6.01284584496265,0.496059959996342,1,CMS PostHem Vs. CMS PreHem
ENSG00000133318,-0.157722083301882,6.96859384469697,0.496185073926078,1,CMS PostHem Vs. CMS PreHem
ENSG00000211772,-0.179366827018639,6.62679973048435,0.496260048248381,1,CMS PostHem Vs. CMS PreHem
ENSG00000119778,0.103012832059441,6.34817789289148,0.497164146462094,1,CMS PostHem Vs. CMS PreHem
ENSG00000142405,-0.186712696731616,6.40238260491915,0.497339880642501,1,CMS PostHem Vs. CMS PreHem
ENSG00000105514,-0.164734625838151,6.94527030369725,0.498295213554992,1,CMS PostHem Vs. CMS PreHem
ENSG00000124942,0.161770703578497,11.2706847156707,0.498677119491143,1,CMS PostHem Vs. CMS PreHem
ENSG00000105778,-0.10190611428377,6.33700652277241,0.49886739317431,1,CMS PostHem Vs. CMS PreHem
ENSG00000109332,-0.113756303522003,8.44489930543381,0.499062209594474,1,CMS PostHem Vs. CMS PreHem
ENSG00000135932,-0.0938464796343611,7.2450275348524,0.499085849575042,1,CMS PostHem Vs. CMS PreHem
ENSG00000239713,0.204979013719367,5.90970132640737,0.499485776555679,1,CMS PostHem Vs. CMS PreHem
ENSG00000171634,0.095333800521247,7.34796403026337,0.499606475654262,1,CMS PostHem Vs. CMS PreHem
ENSG00000004534,0.120790755355306,6.30537596052099,0.501266986264534,1,CMS PostHem Vs. CMS PreHem
ENSG00000213121,0.152807997380047,6.36388786318502,0.501331546358384,1,CMS PostHem Vs. CMS PreHem
ENSG00000078674,0.104813386209586,7.30528184892992,0.50137164899081,1,CMS PostHem Vs. CMS PreHem
ENSG00000189319,0.104724824227818,7.27531590800129,0.502990273411445,1,CMS PostHem Vs. CMS PreHem
ENSG00000108349,-0.121130018052295,6.7459309639635,0.503228461502426,1,CMS PostHem Vs. CMS PreHem
ENSG00000136731,0.0890993223015179,6.73489441865764,0.503314196570599,1,CMS PostHem Vs. CMS PreHem
ENSG00000114861,0.0986925159886695,7.15879448013925,0.503860738471236,1,CMS PostHem Vs. CMS PreHem
ENSG00000135838,-0.197270372891126,6.18690839111521,0.504165952989144,1,CMS PostHem Vs. CMS PreHem
ENSG00000124177,0.124410542428248,6.16360517811479,0.504347997405407,1,CMS PostHem Vs. CMS PreHem
ENSG00000085224,0.0902173907685075,7.1258164671098,0.504762868862308,1,CMS PostHem Vs. CMS PreHem
ENSG00000164031,0.117629424703073,6.44631119594695,0.505401156080269,1,CMS PostHem Vs. CMS PreHem
ENSG00000152601,0.107335884005372,8.86072519320367,0.506814975338801,1,CMS PostHem Vs. CMS PreHem
ENSG00000124203,0.142531546370266,6.55804044393563,0.506874260736345,1,CMS PostHem Vs. CMS PreHem
ENSG00000108819,-0.108607263459202,6.83593192660844,0.507139336264137,1,CMS PostHem Vs. CMS PreHem
ENSG00000138594,0.0675935635167948,6.61184075228889,0.50830904491186,1,CMS PostHem Vs. CMS PreHem
ENSG00000071082,0.259743320290292,6.10242267692875,0.509379719447883,1,CMS PostHem Vs. CMS PreHem
ENSG00000162909,0.135414067987601,7.07333140738373,0.509986156270226,1,CMS PostHem Vs. CMS PreHem
ENSG00000266094,-0.0957596438508149,8.13846788500571,0.510468811559537,1,CMS PostHem Vs. CMS PreHem
ENSG00000235655,-0.154573288353406,6.55018256699471,0.510655117851109,1,CMS PostHem Vs. CMS PreHem
ENSG00000159339,-0.241722968292182,6.00337907596269,0.510752989482735,1,CMS PostHem Vs. CMS PreHem
ENSG00000078618,-0.0973679900797998,6.9875154544091,0.510947747035837,1,CMS PostHem Vs. CMS PreHem
ENSG00000162613,0.121402392659166,6.62078516855364,0.511088174453431,1,CMS PostHem Vs. CMS PreHem
ENSG00000152778,0.264260518763185,5.30351725272137,0.511324850101989,1,CMS PostHem Vs. CMS PreHem
ENSG00000185722,0.117255962004318,6.06644337609351,0.511758906044279,1,CMS PostHem Vs. CMS PreHem
ENSG00000197965,0.192393182944714,6.05021213390166,0.512055918836422,1,CMS PostHem Vs. CMS PreHem
ENSG00000105339,-0.170678544839623,8.0803911886244,0.512468251004842,1,CMS PostHem Vs. CMS PreHem
ENSG00000180739,0.23949127139847,5.71374592132615,0.51250207734052,1,CMS PostHem Vs. CMS PreHem
ENSG00000241553,-0.0895231625420832,7.25414565004133,0.513343687985151,1,CMS PostHem Vs. CMS PreHem
ENSG00000161970,0.256948348524212,6.50049014969288,0.513964794412261,1,CMS PostHem Vs. CMS PreHem
ENSG00000213928,0.127552176510596,6.53747916757054,0.514414988889193,1,CMS PostHem Vs. CMS PreHem
ENSG00000128016,-0.110088297841401,6.53833702074136,0.514450615860172,1,CMS PostHem Vs. CMS PreHem
ENSG00000135090,0.0707688381501449,6.59308761297684,0.514659601180462,1,CMS PostHem Vs. CMS PreHem
ENSG00000116580,0.0941819792379666,6.38487380806046,0.515667418921546,1,CMS PostHem Vs. CMS PreHem
ENSG00000135074,-0.168137909340094,6.60244068573022,0.516146066113153,1,CMS PostHem Vs. CMS PreHem
ENSG00000198898,-0.139474945677878,6.61319351148937,0.516686621188665,1,CMS PostHem Vs. CMS PreHem
ENSG00000177954,0.264578303573439,7.9101038904765,0.517897290327194,1,CMS PostHem Vs. CMS PreHem
ENSG00000139626,-0.174354237465432,6.29822592720584,0.518112546002669,1,CMS PostHem Vs. CMS PreHem
ENSG00000183878,0.0830336782346153,6.65088395872673,0.519140074619146,1,CMS PostHem Vs. CMS PreHem
ENSG00000275405,-0.310115867021394,6.76790596917934,0.519573969858192,1,CMS PostHem Vs. CMS PreHem
ENSG00000273768,-0.310115872113555,6.76790596917934,0.519578818359464,1,CMS PostHem Vs. CMS PreHem
ENSG00000207513,-0.310115877954053,6.76790596917934,0.519584379488787,1,CMS PostHem Vs. CMS PreHem
ENSG00000207389,-0.310115887636192,6.76790596917934,0.51959359873175,1,CMS PostHem Vs. CMS PreHem
ENSG00000207005,-0.310115898905244,6.76790596917934,0.51960432937719,1,CMS PostHem Vs. CMS PreHem
ENSG00000206652,-0.310115915554674,6.76790596917934,0.519620184051056,1,CMS PostHem Vs. CMS PreHem
ENSG00000206596,-0.310115916597971,6.76790596917934,0.519621177574526,1,CMS PostHem Vs. CMS PreHem
ENSG00000206588,-0.310115919973045,6.76790596917934,0.519624391653801,1,CMS PostHem Vs. CMS PreHem
ENSG00000206737,-0.310115925177078,6.76790596917934,0.519629347517881,1,CMS PostHem Vs. CMS PreHem
ENSG00000196233,0.0738391640064543,7.18738193003416,0.519788805144717,1,CMS PostHem Vs. CMS PreHem
ENSG00000186635,-0.143890613523191,7.95793535960496,0.520017675898509,1,CMS PostHem Vs. CMS PreHem
ENSG00000211899,-0.405038943089654,7.7837852706778,0.520049821433722,1,CMS PostHem Vs. CMS PreHem
ENSG00000132530,0.221953055082927,6.31136675044061,0.520544370929416,1,CMS PostHem Vs. CMS PreHem
ENSG00000198938,0.12186328499599,7.99687578274556,0.520683906855405,1,CMS PostHem Vs. CMS PreHem
ENSG00000121892,0.101883128228276,6.6417228272021,0.521029905654693,1,CMS PostHem Vs. CMS PreHem
ENSG00000100226,-0.131798554472039,6.29083173816748,0.521584033203146,1,CMS PostHem Vs. CMS PreHem
ENSG00000112079,0.0739113731843241,7.4596041274671,0.52245973363032,1,CMS PostHem Vs. CMS PreHem
ENSG00000135365,-0.140802269093738,6.03116317747873,0.522581395255521,1,CMS PostHem Vs. CMS PreHem
ENSG00000163788,0.0807915532081109,7.64334961161409,0.52310018697198,1,CMS PostHem Vs. CMS PreHem
ENSG00000171681,0.0926478276716315,7.55940548423475,0.523831935532576,1,CMS PostHem Vs. CMS PreHem
ENSG00000099875,-0.120039523280881,7.45454814892493,0.524486305178795,1,CMS PostHem Vs. CMS PreHem
ENSG00000095015,-0.10372839368428,7.97536787496024,0.524647314785077,1,CMS PostHem Vs. CMS PreHem
ENSG00000173535,-0.190777270482102,8.16910608196884,0.525736129196016,1,CMS PostHem Vs. CMS PreHem
ENSG00000239264,-0.385309738524378,6.12399362958672,0.526613951169638,1,CMS PostHem Vs. CMS PreHem
ENSG00000115548,0.0698570798215696,6.60011601224527,0.527137201687595,1,CMS PostHem Vs. CMS PreHem
ENSG00000110344,0.0837845103750876,6.35181241651687,0.527634728405729,1,CMS PostHem Vs. CMS PreHem
ENSG00000198712,0.124309956207928,6.59381639872731,0.528011880937833,1,CMS PostHem Vs. CMS PreHem
ENSG00000103653,-0.0825019772665131,6.95195901146973,0.528356517943119,1,CMS PostHem Vs. CMS PreHem
ENSG00000141574,0.172011801242988,6.56783790149251,0.528507506689914,1,CMS PostHem Vs. CMS PreHem
ENSG00000225783,0.20887482620019,7.2521795804891,0.529022916030053,1,CMS PostHem Vs. CMS PreHem
ENSG00000203710,-0.230805611092356,7.70866790459842,0.529474639677928,1,CMS PostHem Vs. CMS PreHem
ENSG00000100450,0.262950981098916,6.61425746103901,0.529910862362619,1,CMS PostHem Vs. CMS PreHem
ENSG00000092010,0.114569667348626,7.0388172898338,0.529963111524453,1,CMS PostHem Vs. CMS PreHem
ENSG00000100422,-0.104216507429111,6.40850150424324,0.53064792174577,1,CMS PostHem Vs. CMS PreHem
ENSG00000102144,-0.0990523966220818,7.77829741861747,0.530711970825857,1,CMS PostHem Vs. CMS PreHem
ENSG00000073861,0.219252896878316,5.90190514487524,0.531000321174093,1,CMS PostHem Vs. CMS PreHem
ENSG00000173064,-0.1237338901936,7.0344739050423,0.53186609957242,1,CMS PostHem Vs. CMS PreHem
ENSG00000197324,-0.144875798462589,8.44504770874093,0.532171926175982,1,CMS PostHem Vs. CMS PreHem
ENSG00000137501,0.194851033842825,5.85365010320849,0.532188881242776,1,CMS PostHem Vs. CMS PreHem
ENSG00000145335,-0.287889574353211,9.60540007481127,0.532943027771027,1,CMS PostHem Vs. CMS PreHem
